qid,pred
0370-2,"No, there are no girls holding swords at the beginning of the video. The video shows a group of people, including women and men, dressed in uniforms and holding flags. They appear to be participating in a parade or a similar event."
0370-3,"No, there are more than three girls holding swords at the beginning of the video. The image shows a group of girls in uniform marching and holding flags, with some of them holding swords."
0370-7,E
0372-0,The girl hangs from the basketball hoop at the end of the video.
0372-1,The girl hangs from the basketball hoop.
0372-2,"Yes, she pretends to dunk the basketball by hanging on the basket at the end of the video."
0372-3,"No, she pretends to dunk but doesn't actually dunk the basketball into the hoop."
0372-7,D
0374-0,"A straw was used to perform the magic trick, making it appear as if the balloon was inflated without being blown up."
0374-1,"The person in the first segment of the video is holding a red balloon and appears to be inflating it. The balloon then transforms into a yellow one, suggesting that the magic trick involves changing the color of the balloon. This could be achieved through various methods such as using a special dye or a color-changing material inside the balloon."
0374-2,"Yes, the magic trick involved inflating a red balloon and then tying it with an extra knot to make it appear as if the knot was invisible or could be manipulated in some way."
0374-3,"The magic trick in the first part of the video was performed by removing an object from the balloon, as indicated by the text ""WAIT FOR SECRET"" and the subsequent actions involving the balloon and the straw."
0374-7,D
0377-0,The man's hand is on the woman's shoulder in the second part of the video.
0377-1,"The owner of the hand on the woman's shoulder is not specified in the provided information, as it does not describe any specific individual or context for that action."
0377-2,"No, the hand on the woman's shoulder is not from the man behind her; it appears to be from someone off-screen."
0377-3,"No, the hand on the woman's shoulder is not from the person sitting next to her; it appears to be from someone behind her."
0377-7,B
0410-0,"The man in the green jacket takes over and starts mixing the pink cotton candy into the red liquid, causing it to dissolve completely."
0410-1,"The outcome is that the sixth cotton candy dissolves completely into the water, leaving no solid cotton candy remaining on the table."
0410-2,"No, after the sixth cotton candy dissolves, the man finds a green object in the bowl."
0410-3,"No, a phone is not revealed in the bowl after the sixth cotton candy dissolves."
